pantun_id,line1,line2,line3,line4,region,theme,is_complete,full_text
2509,Ayam ditambat juragan Mamat,Terbang lari waktu fajar,Biarlah lambat asal selamat,Tidak lari gunung dikejar,Johor dan Melaka,Nasihat & Moral,True,Ayam ditambat juragan Mamat Terbang lari waktu fajar; Biarlah lambat asal selamat Tidak lari gunung dikejar
2510,"Ayam mengeram di dalam sarang,",Terbang ibunya makan padi;,"Hutan ditebas jadikan padang,",Kenapa lalang bertumbuh lagi?,Johor dan Melaka,Nasihat & Moral,True,"Ayam mengeram di dalam sarang, Terbang ibunya makan padi;; Hutan ditebas jadikan padang, Kenapa lalang bertumbuh lagi?"
2511,"Ayam siapa nampak rabun,",Taji bisa macam racun:,"Sungguh songket bunga bertimbun,",Bukan boleh tahan bertahun.,Johor dan Melaka,Nasihat & Moral,True,"Ayam siapa nampak rabun, Taji bisa macam racun:; Sungguh songket bunga bertimbun, Bukan boleh tahan bertahun."
2512,Ayam todak sendiri batang.,Sorok menyorok depan perahu;,Abang hendak sendiri datang.,Suruh-menyuruh saya tak mahu.,Johor dan Melaka,Nasihat & Moral,True,Ayam todak sendiri batang. Sorok menyorok depan perahu;; Abang hendak sendiri datang. Suruh-menyuruh saya tak mahu.
2513,"Ayuh encik jari bersusun,",Mengadap raja sehari-hari:,"Pandai menjaga buah di kebun,",Mana boleh jadi rugi.,Johor dan Melaka,Nasihat & Moral,True,"Ayuh encik jari bersusun, Mengadap raja sehari-hari:; Pandai menjaga buah di kebun, Mana boleh jadi rugi."
2514,"Ayuh Tajak buailah tajak,",Tajak datang dari Jawa;,"Ayun budak buailah budak,",Budak biasa tidur di riba.,Johor dan Melaka,Nasihat & Moral,True,"Ayuh Tajak buailah tajak, Tajak datang dari Jawa;; Ayun budak buailah budak, Budak biasa tidur di riba."
2515,"Ayuhai Yudin papan Yudin,",Rapat papan Seri Jawa;,"Cik Malim terapat dinding,",Terapat badan serta nyawa.,Johor dan Melaka,Nasihat & Moral,True,"Ayuhai Yudin papan Yudin, Rapat papan Seri Jawa;; Cik Malim terapat dinding, Terapat badan serta nyawa."
2516,"Baik dikepung jangan dipalu,",Anjing hitam datang meluru;,"Betulkah pesan nenekku dulu,",Harimau menderam makan tak mahu.,Johor dan Melaka,Nasihat & Moral,True,"Baik dikepung jangan dipalu, Anjing hitam datang meluru;; Betulkah pesan nenekku dulu, Harimau menderam makan tak mahu."
2517,"Baik-baik menebang jati,",Biar serpih tumbang jangan;,Baik-baik mencari ganti;,Biar terlebih kurang jangan.,Johor dan Melaka,Nasihat & Moral,True,"Baik-baik menebang jati, Biar serpih tumbang jangan;; Baik-baik mencari ganti; Biar terlebih kurang jangan."
2518,"Baik-baik memilih ikan,",Jangan terpilih ikan gelama;,"Baik-baik memilih intan,",Jangan terpilih batu delima.,Johor dan Melaka,Nasihat & Moral,True,"Baik-baik memilih ikan, Jangan terpilih ikan gelama;; Baik-baik memilih intan, Jangan terpilih batu delima."
2519,"Baik-baik jaga pedoman,",Kapal belayar puting anak;,"Sudah kembang bunga di taman,",Suka hati kumbang yang banyak.,Johor dan Melaka,Nasihat & Moral,True,"Baik-baik jaga pedoman, Kapal belayar puting anak;; Sudah kembang bunga di taman, Suka hati kumbang yang banyak."
2520,"Baik-baik jaga kemudi,",Kita tahu pergi kuala;,Selama banyak kain berkudi;,Songkit di gedung jarang jumpa.,Johor dan Melaka,Nasihat & Moral,True,"Baik-baik jaga kemudi, Kita tahu pergi kuala;; Selama banyak kain berkudi; Songkit di gedung jarang jumpa."
2521,Baiklah baik menanam pauh.,Jarak sejengkal buah mangga;,Baiklah baik pergi jauh.,Nanti tuan ingatkan saya.,Johor dan Melaka,Nasihat & Moral,True,Baiklah baik menanam pauh. Jarak sejengkal buah mangga;; Baiklah baik pergi jauh. Nanti tuan ingatkan saya.
2522,"Bajak wangkang di Pulau Tioman,",Pulau pingat jauh dipandang;,"Sudah terbuang kampung halaman,",Teringat ibu rasa nak terbang.,Johor dan Melaka,Nasihat & Moral,True,"Bajak wangkang di Pulau Tioman, Pulau pingat jauh dipandang;; Sudah terbuang kampung halaman, Teringat ibu rasa nak terbang."
2523,"Baju hitam kancing tujuh,",Mari letak tepi dulang;,"Kalau kekanda berani sungguh,",Ambil saya di tangan orang.,Johor dan Melaka,Nasihat & Moral,True,"Baju hitam kancing tujuh, Mari letak tepi dulang;; Kalau kekanda berani sungguh, Ambil saya di tangan orang."
2524,"Bakar bara waktu petang,",Hendak melayur daun palas;,"Antara tiga sanggul melintang,",Mana satu janda berhias.,Johor dan Melaka,Nasihat & Moral,True,"Bakar bara waktu petang, Hendak melayur daun palas;; Antara tiga sanggul melintang, Mana satu janda berhias."
2525,"Bangat-bangat menanam delima,",Buah ranum merah menyala;,"Ingat-ingat pesan panglima,",Hilang Melayu hilang dunia.,Johor dan Melaka,Nasihat & Moral,True,"Bangat-bangat menanam delima, Buah ranum merah menyala;; Ingat-ingat pesan panglima, Hilang Melayu hilang dunia."
2526,"Bangsal kongsi di Kuala Nerang,",Mengukus serikaya dalam sabut;,"Kalau benci jangan dikenang,",Nama saya jangan disebut.,Johor dan Melaka,Nasihat & Moral,True,"Bangsal kongsi di Kuala Nerang, Mengukus serikaya dalam sabut;; Kalau benci jangan dikenang, Nama saya jangan disebut."
2527,"Banyak buah perkara buah,",Buah di rimba jangan dimakan;,"Banyak tuah perkara tuah,",Tuah menimpa saya harapkan.,Johor dan Melaka,Nasihat & Moral,True,"Banyak buah perkara buah, Buah di rimba jangan dimakan;; Banyak tuah perkara tuah, Tuah menimpa saya harapkan."
2528,"Banyak udang Kuala Palembang,",Mari dicedok tudung sebiji;,Anak orang jangan dibimbang.,Satu kerja haram tak jadi.,Johor dan Melaka,Nasihat & Moral,True,"Banyak udang Kuala Palembang, Mari dicedok tudung sebiji;; Anak orang jangan dibimbang. Satu kerja haram tak jadi."
2529,"Baru datang dari Palembang,",Satu adik satu abang;,"Cari tali jerat kumbang,",Bunga di taman biar kembang.,Johor dan Melaka,Nasihat & Moral,True,"Baru datang dari Palembang, Satu adik satu abang;; Cari tali jerat kumbang, Bunga di taman biar kembang."
2530,"Batang dedap dibuat sampan,",Makan nasi ulamnya daun;,Hilang sekejap rasa sebulan.,Hilang sehari rasa setahun.,Johor dan Melaka,Nasihat & Moral,True,"Batang dedap dibuat sampan, Makan nasi ulamnya daun;; Hilang sekejap rasa sebulan. Hilang sehari rasa setahun."
2531,Batang kepaya dibuat tongkat.,Salah pegang jatuh terlipat;,"Kalau berniaga tak tengok tempat,",Modal habis untung tak dapat.,Johor dan Melaka,Nasihat & Moral,True,"Batang kepaya dibuat tongkat. Salah pegang jatuh terlipat;; Kalau berniaga tak tengok tempat, Modal habis untung tak dapat."
2532,"Batang rhu buat pagar,",Nak memagar Kuala Kelang;,Tujuh guru saya belajar.,Hendak menjinak burung terbang.,Johor dan Melaka,Nasihat & Moral,True,"Batang rhu buat pagar, Nak memagar Kuala Kelang;; Tujuh guru saya belajar. Hendak menjinak burung terbang."
2533,Batang senduduk dahan berpintal.,Patah ditimpa si pokok berangan;,"Disangka mengantuk disorongkan bantal,",Rupanya tidur berbantal lengan.,Johor dan Melaka,Nasihat & Moral,True,"Batang senduduk dahan berpintal. Patah ditimpa si pokok berangan;; Disangka mengantuk disorongkan bantal, Rupanya tidur berbantal lengan."
2534,"Batu Pahat Sungai Kundur,",Tempat tumbuh paku dulang;,"Kalau jahat baiklah undur,",Jangan menyakit hati orang.,Johor dan Melaka,Nasihat & Moral,True,"Batu Pahat Sungai Kundur, Tempat tumbuh paku dulang;; Kalau jahat baiklah undur, Jangan menyakit hati orang."
2535,Batu tungku adapnya di dapur disimpuh.,Anak belut mati berenang;,"Di sini tempat kapal berlabuh,",Jumpa teluk airnya tenang.,Johor dan Melaka,Nasihat & Moral,True,"Batu tungku adapnya di dapur disimpuh. Anak belut mati berenang;; Di sini tempat kapal berlabuh, Jumpa teluk airnya tenang."
2536,"Beli atap bawa balik,",Ambil timba menuju perigi;,"Semakin ditatap semakin molek,",Termenung hamba mengigit jari.,Johor dan Melaka,Nasihat & Moral,True,"Beli atap bawa balik, Ambil timba menuju perigi;; Semakin ditatap semakin molek, Termenung hamba mengigit jari."
2537,"Beli gelas beli cawan,",Untuk pagi Hari Raya;,"Tidakkah belas hati tuan,",Melihat nasib hidup saya.,Johor dan Melaka,Nasihat & Moral,True,"Beli gelas beli cawan, Untuk pagi Hari Raya;; Tidakkah belas hati tuan, Melihat nasib hidup saya."
2538,Beli kuda baik dipacu.,Pacu oleh budak-budak;,"Mahal sutera beli belacu,",Kutampal-tampal berkain juga.,Johor dan Melaka,Nasihat & Moral,True,"Beli kuda baik dipacu. Pacu oleh budak-budak;; Mahal sutera beli belacu, Kutampal-tampal berkain juga."
2539,Beli kuda baik dipacu.,Raja berangkat dari hulu;,"Pada songket baik belacu,",Harga murah ganti selalu.,Johor dan Melaka,Nasihat & Moral,True,"Beli kuda baik dipacu. Raja berangkat dari hulu;; Pada songket baik belacu, Harga murah ganti selalu."
2540,Beli suasa beli tembaga.,Sudah dibeli tidak dipakai;,"Malam ini malam celaka,",Sudah dijanji tidak ditunai.,Johor dan Melaka,Nasihat & Moral,True,"Beli suasa beli tembaga. Sudah dibeli tidak dipakai;; Malam ini malam celaka, Sudah dijanji tidak ditunai."
2541,"Bentang tikar tengah rumah,",Hendak tabur biji lada;,"Tabik encik orang di rumah,",Saya main kurang bahasa.,Johor dan Melaka,Nasihat & Moral,True,"Bentang tikar tengah rumah, Hendak tabur biji lada;; Tabik encik orang di rumah, Saya main kurang bahasa."
2542,"Berapa dulang nak mandi,",Nak cuba bunganya;,"Berani buat berani mati,",Nak cuba hati jantungnya.,Johor dan Melaka,Nasihat & Moral,True,"Berapa dulang nak mandi, Nak cuba bunganya;; Berani buat berani mati, Nak cuba hati jantungnya."
2543,"Berani sungguh anak tupai,",Korek kelapa tengah hari;,"Sungguh wangi bunga rampai,",Taruh kepala tidak berseri.,Johor dan Melaka,Nasihat & Moral,True,"Berani sungguh anak tupai, Korek kelapa tengah hari;; Sungguh wangi bunga rampai, Taruh kepala tidak berseri."
2544,"Berapa dalam sungai Senggarang,",Dalam lagi sungainya Kores;,"Berapa dalam renungan orang,",Tajam lagi hujung keris.,Johor dan Melaka,Nasihat & Moral,True,"Berapa dalam sungai Senggarang, Dalam lagi sungainya Kores;; Berapa dalam renungan orang, Tajam lagi hujung keris."
2545,"Berapa dalam Sungai Palembang,",Tempat orang turun menjala;,"Sungguh ada senjata di pinggang,",Tidak boleh ditikam saja.,Johor dan Melaka,Nasihat & Moral,True,"Berapa dalam Sungai Palembang, Tempat orang turun menjala;; Sungguh ada senjata di pinggang, Tidak boleh ditikam saja."
2546,"Berapa dalam Sungai Kuantan,",Hendak menyeberang perahu tidak;,"Ilmu apa tuan pakaikan,",Tidur malam badan tersentak.,Johor dan Melaka,Nasihat & Moral,True,"Berapa dalam Sungai Kuantan, Hendak menyeberang perahu tidak;; Ilmu apa tuan pakaikan, Tidur malam badan tersentak."
2547,"Berapa dalam Laut Inggeris,",Saya berani menebar jalanya;,"Berapa dalam tikaman keris,",Saya berani menahan dadanya.,Johor dan Melaka,Nasihat & Moral,True,"Berapa dalam Laut Inggeris, Saya berani menebar jalanya;; Berapa dalam tikaman keris, Saya berani menahan dadanya."
2548,Berapa dalam Teluk Kemang.,Saya berani tebar jala;,"Berapa ramai anak Demang,",Saya berani membuang nyawa.,Johor dan Melaka,Nasihat & Moral,True,"Berapa dalam Teluk Kemang. Saya berani tebar jala;; Berapa ramai anak Demang, Saya berani membuang nyawa."
2549,"Beras pulut dalam perahu,",Sarat bermuat siput dan lokan;,"Sudah tersebut zaman dahulu,",Sebab mulut binasa badan.,Johor dan Melaka,Nasihat & Moral,True,"Beras pulut dalam perahu, Sarat bermuat siput dan lokan;; Sudah tersebut zaman dahulu, Sebab mulut binasa badan."
2550,"Bergoncang angin ditiup angin,",Habis luruh si buah saga;,"Tuan sepantun kilat cermin,",Di balik gunung nampak jua.,Johor dan Melaka,Nasihat & Moral,True,"Bergoncang angin ditiup angin, Habis luruh si buah saga;; Tuan sepantun kilat cermin, Di balik gunung nampak jua."
2551,"Berpadi-padi berpulut tidak,",Habis pulut dimakan kambing;,"Berhati-hati berperut tidak,",Habis perut dimakan kucing.,Johor dan Melaka,Nasihat & Moral,True,"Berpadi-padi berpulut tidak, Habis pulut dimakan kambing;; Berhati-hati berperut tidak, Habis perut dimakan kucing."
2552,"Besar gelanggang tempat menyabung,",Tanam buluh menjadi rebung;,"Kalaulah sudah suka menolong,",Tentu orang semua terkampung.,Johor dan Melaka,Nasihat & Moral,True,"Besar gelanggang tempat menyabung, Tanam buluh menjadi rebung;; Kalaulah sudah suka menolong, Tentu orang semua terkampung."
2553,"Besar landak dari seberang,",Naik meniti di atas batang;,"Kalau tidak gerakkan tulang,",Rezeki mana boleh datang.,Johor dan Melaka,Nasihat & Moral,True,"Besar landak dari seberang, Naik meniti di atas batang;; Kalau tidak gerakkan tulang, Rezeki mana boleh datang."
2554,"Besar perahu Tanjong Jati,",Muatan sarat ubi keladi;,"Kalau tahu diri tak mati,",Penyakit tidak diubat lagi.,Johor dan Melaka,Nasihat & Moral,True,"Besar perahu Tanjong Jati, Muatan sarat ubi keladi;; Kalau tahu diri tak mati, Penyakit tidak diubat lagi."
2555,"Besar puyuh dari pipit,",Cari makan tepi kolam;,"Begitu banyak pulau dan bukit,",Guna apa di dalam alam.,Johor dan Melaka,Nasihat & Moral,True,"Besar puyuh dari pipit, Cari makan tepi kolam;; Begitu banyak pulau dan bukit, Guna apa di dalam alam."
2556,"Betul bodoh orang di dapur,",Keris pesaka potongkan sayur;,"Sungguh songket bunga bertabur,",Kerap tercampak di balik dapur.,Johor dan Melaka,Nasihat & Moral,True,"Betul bodoh orang di dapur, Keris pesaka potongkan sayur;; Sungguh songket bunga bertabur, Kerap tercampak di balik dapur."
2557,"Bila riak bilalah pasang,",Bila melajak atas perahu;,"Bila teriak abang datang,",Silalah masuk kita bertemu.,Johor dan Melaka,Nasihat & Moral,True,"Bila riak bilalah pasang, Bila melajak atas perahu;; Bila teriak abang datang, Silalah masuk kita bertemu."
2558,"Buah bacang setangkai lebat,",Jatuh sebiji di birai perigi;,"Berapa teguh tali penambat,",Burung terlepas tak balik lagi. P,Johor dan Melaka,Nasihat & Moral,True,"Buah bacang setangkai lebat, Jatuh sebiji di birai perigi;; Berapa teguh tali penambat, Burung terlepas tak balik lagi. P"
2559,"Buah bacang masak di tangkai,",Hujan ribut jatuh melayang;,"Saya dagang tidak terpakai,",Bagai melukut di tepi gantang.,Johor dan Melaka,Nasihat & Moral,True,"Buah bacang masak di tangkai, Hujan ribut jatuh melayang;; Saya dagang tidak terpakai, Bagai melukut di tepi gantang."
2560,"Buah beluluk penuh duri,",Jatuh terlatak di kolam Cina;,"Habis elok lagi bistari,",Bukanlah layak orang yang hina.,Johor dan Melaka,Nasihat & Moral,True,"Buah beluluk penuh duri, Jatuh terlatak di kolam Cina;; Habis elok lagi bistari, Bukanlah layak orang yang hina."
2561,"Buah berembang pedada kelat,",Petik oleh budak-budak;,"Putus temberang kusambung kelat,",Datang perahu belayar juga.,Johor dan Melaka,Nasihat & Moral,True,"Buah berembang pedada kelat, Petik oleh budak-budak;; Putus temberang kusambung kelat, Datang perahu belayar juga."
2562,"Buah cempaka digoyang ribut,",Jatuh mari Laut Semarang:,"Di mulut naga abang kurebut,",Inikan pula di tangan orang.,Johor dan Melaka,Nasihat & Moral,True,"Buah cempaka digoyang ribut, Jatuh mari Laut Semarang:; Di mulut naga abang kurebut, Inikan pula di tangan orang."
2563,"Buah hulu dalam pinggan,",Tiga hidangan roti jari;,"Jangan malu dan jangan segan,",Kita sudah bersuami isteri.,Johor dan Melaka,Nasihat & Moral,True,"Buah hulu dalam pinggan, Tiga hidangan roti jari;; Jangan malu dan jangan segan, Kita sudah bersuami isteri."
2564,"Buah jambu dimakan kera,",Dipetik Rukiah lari ke hutan;,"Ilmu itu bertiang tiga,",Dialah cahaya penyuluh jalan.,Johor dan Melaka,Nasihat & Moral,True,"Buah jambu dimakan kera, Dipetik Rukiah lari ke hutan;; Ilmu itu bertiang tiga, Dialah cahaya penyuluh jalan."
2565,"Buah jangan dimakan sembarang,",Buah di rimba banyak duri;,"Jangan mengharap tuahnya orang,",Sampai ketika susah sendiri.,Johor dan Melaka,Nasihat & Moral,True,"Buah jangan dimakan sembarang, Buah di rimba banyak duri;; Jangan mengharap tuahnya orang, Sampai ketika susah sendiri."
2566,"Buah jering di atas para,",Diambil budak sambil berlari;,"Keringlah laut selat Melaka,",Barulah saya mungkirkan janji.,Johor dan Melaka,Nasihat & Moral,True,"Buah jering di atas para, Diambil budak sambil berlari;; Keringlah laut selat Melaka, Barulah saya mungkirkan janji."
2567,"Buah kana kedai Cina,",Satu taukeh dua Melayu;,"Saya berkehendak sudah lama,",Hendak bercakap rasa malu.,Johor dan Melaka,Nasihat & Moral,True,"Buah kana kedai Cina, Satu taukeh dua Melayu;; Saya berkehendak sudah lama, Hendak bercakap rasa malu."
2568,"Buah kepayang dari Senggarang,",Pergi Separut membuat wajik;,"Dulu kaya sombong dan garang,",Sekarang papa semua mengejek.,Johor dan Melaka,Nasihat & Moral,True,"Buah kepayang dari Senggarang, Pergi Separut membuat wajik;; Dulu kaya sombong dan garang, Sekarang papa semua mengejek."
2569,"Buah keranji di tengah laman,",Mangga tidak berbuah lagi;,"Sudah berjanji berpegangan tangan,",Kusangka tidak berubah lagi.,Johor dan Melaka,Nasihat & Moral,True,"Buah keranji di tengah laman, Mangga tidak berbuah lagi;; Sudah berjanji berpegangan tangan, Kusangka tidak berubah lagi."
2570,"Buah limau masak merekah,",Bawa pulang dibelah empat;,"Rimau yang garang lagi kulangkah,",Inikan pula musang jebat.,Johor dan Melaka,Nasihat & Moral,True,"Buah limau masak merekah, Bawa pulang dibelah empat;; Rimau yang garang lagi kulangkah, Inikan pula musang jebat."
2571,"Buah macang tergolek-golek,",Golek-mari atas peti;,"Sekejap datang sekejap balik,",Macam menyuruh anak bini.,Johor dan Melaka,Nasihat & Moral,True,"Buah macang tergolek-golek, Golek-mari atas peti;; Sekejap datang sekejap balik, Macam menyuruh anak bini."
2572,"Buah macang setangkai lebat,",Jatuh mari ke dalam padi;,"Kalau putus tali penambat,",Dia pulang tak balik lagi.,Johor dan Melaka,Nasihat & Moral,True,"Buah macang setangkai lebat, Jatuh mari ke dalam padi;; Kalau putus tali penambat, Dia pulang tak balik lagi."
2573,"Buah mangga di tepi lumut,",Mari makan hari malam;,"Jangan sangka helang meromok,",Dia nak tengok temasya ayam.,Johor dan Melaka,Nasihat & Moral,True,"Buah mangga di tepi lumut, Mari makan hari malam;; Jangan sangka helang meromok, Dia nak tengok temasya ayam."
2574,"Buah manggis dimakan budak,",Sayang mempelam buah di hulu;,"Jumpa manis makan tak jelak,",Jumpa yang masam terasa nyilu.,Johor dan Melaka,Nasihat & Moral,True,"Buah manggis dimakan budak, Sayang mempelam buah di hulu;; Jumpa manis makan tak jelak, Jumpa yang masam terasa nyilu."
2575,"Buah papaya buah nanas,",Masak sebiji seri gading;,"Sungguh saya buaya ganas,",Pilih juga darah dan daging.,Johor dan Melaka,Nasihat & Moral,True,"Buah papaya buah nanas, Masak sebiji seri gading;; Sungguh saya buaya ganas, Pilih juga darah dan daging."
2576,"Buah pauh jatuh tercampak,",Jatuh mari tepi kuala;,"Air keruh ikan tak nampak,",Buat penat turun menjala.,Johor dan Melaka,Nasihat & Moral,True,"Buah pauh jatuh tercampak, Jatuh mari tepi kuala;; Air keruh ikan tak nampak, Buat penat turun menjala."
2577,"Buah pauh dari Permatang,",Jatuh sebiji dalam duri;,"Dari jauh saya datang,.",Kerana suka membawa diri.,Johor dan Melaka,Nasihat & Moral,True,"Buah pauh dari Permatang, Jatuh sebiji dalam duri;; Dari jauh saya datang,. Kerana suka membawa diri."
2578,"Buah pauh dalam dulang,",Dikirim orang kampung hulu;,"Walau jauh di negeri orang,",Doa restu kirim selalu.,Johor dan Melaka,Nasihat & Moral,True,"Buah pauh dalam dulang, Dikirim orang kampung hulu;; Walau jauh di negeri orang, Doa restu kirim selalu."
2579,"Buah pauh atas permatang,",Masak sebiji buah delima;,Dari jauh saya datang.,Kalau sudi minta terima.,Johor dan Melaka,Nasihat & Moral,True,"Buah pauh atas permatang, Masak sebiji buah delima;; Dari jauh saya datang. Kalau sudi minta terima."
2580,"Buah pinang tumbuh di parit,",Pucuk rebung tepi ruang;,"Untung tuah kalau baik,",Di mana tercampak tidak terbuang.,Johor dan Melaka,Nasihat & Moral,True,"Buah pinang tumbuh di parit, Pucuk rebung tepi ruang;; Untung tuah kalau baik, Di mana tercampak tidak terbuang."
2581,"Buah pinang terbelah dua,",sayang dibelah oleh Cik Dayang;,"Apa dikenang sanak saudara,",Memang sudah nasib berdagang.,Johor dan Melaka,Nasihat & Moral,True,"Buah pinang terbelah dua, sayang dibelah oleh Cik Dayang;; Apa dikenang sanak saudara, Memang sudah nasib berdagang."
2582,"Buah pulut lautan tanjung,",Dapat satu si lumba-lumba;,"Muatan penuh sarat berdayung,",Layar ditarik angin tak tiba.,Johor dan Melaka,Nasihat & Moral,True,"Buah pulut lautan tanjung, Dapat satu si lumba-lumba;; Muatan penuh sarat berdayung, Layar ditarik angin tak tiba."
2583,"Buah pulut di tepi kota,",Buah dipetik sehari-hari;,"Cukup hairan hati saya,",Intan manikam jadi sendiri.,Johor dan Melaka,Nasihat & Moral,True,"Buah pulut di tepi kota, Buah dipetik sehari-hari;; Cukup hairan hati saya, Intan manikam jadi sendiri."
2584,"Buah rambai buah rambutan,",Masak sebiji di hujung dahan;,"Jangan diusik burung di hutan,",Burung di rumah mati tak makan.,Johor dan Melaka,Nasihat & Moral,True,"Buah rambai buah rambutan, Masak sebiji di hujung dahan;; Jangan diusik burung di hutan, Burung di rumah mati tak makan."
2585,"Buah rambai buah rambutan,",Masak sebiji celah daun;,"Sudah nasib permintaan badan,",Buah masak dimakan burung.,Johor dan Melaka,Nasihat & Moral,True,"Buah rambai buah rambutan, Masak sebiji celah daun;; Sudah nasib permintaan badan, Buah masak dimakan burung."
2586,"Buah rambai buah rambutan,",Buah tergantung bertali-tali;,"Sudah sampai janjimu tuan,",Jika untung mana nak lari?,Johor dan Melaka,Nasihat & Moral,True,"Buah rambai buah rambutan, Buah tergantung bertali-tali;; Sudah sampai janjimu tuan, Jika untung mana nak lari?"
2587,"Buah salak lambung-lambungan,",Jatuh sebiji di sawah padi;,"Saya jalak ayam sabungan,",Di sini tempat kutempa mati.,Johor dan Melaka,Nasihat & Moral,True,"Buah salak lambung-lambungan, Jatuh sebiji di sawah padi;; Saya jalak ayam sabungan, Di sini tempat kutempa mati."
2588,"Buah salak di dalam piring,",Buah kedondong atas jendela;,"Kalau jalak lawan biring,",Nanti tedung menuntut bela.,Johor dan Melaka,Nasihat & Moral,True,"Buah salak di dalam piring, Buah kedondong atas jendela;; Kalau jalak lawan biring, Nanti tedung menuntut bela."
2589,"Buah salak di dalam hutan,",Buah masak tergantung tinggi;,"Jika sudah salah buatan,",Jangankan untung bertambah rugi.,Johor dan Melaka,Nasihat & Moral,True,"Buah salak di dalam hutan, Buah masak tergantung tinggi;; Jika sudah salah buatan, Jangankan untung bertambah rugi."
2590,"Buah sentul buah kecapi,",Buah salak dalam dulang;,"Jangan pukul jangan dimaki,",Kasi talak hantar pulang.,Johor dan Melaka,Nasihat & Moral,True,"Buah sentul buah kecapi, Buah salak dalam dulang;; Jangan pukul jangan dimaki, Kasi talak hantar pulang."
2591,"Buat budak tengah rumah,",Tepung gomak tengah perahu;,"Tuan main satu rumah,",Orang di luar habis tahu.,Johor dan Melaka,Nasihat & Moral,True,"Buat budak tengah rumah, Tepung gomak tengah perahu;; Tuan main satu rumah, Orang di luar habis tahu."
2592,"Buaya putih buaya keramat,",Mari tentang lubuk batu;,"Abang putih melawa sangat,",Saya tidak memberi malu.,Johor dan Melaka,Nasihat & Moral,True,"Buaya putih buaya keramat, Mari tentang lubuk batu;; Abang putih melawa sangat, Saya tidak memberi malu."
2593,"Budak nakal di pintu raja,",Pakai pedang sebelah kiri;,"Buah masak kalau tak jaga,",Disambar keluang dibawa lari.,Johor dan Melaka,Nasihat & Moral,True,"Budak nakal di pintu raja, Pakai pedang sebelah kiri;; Buah masak kalau tak jaga, Disambar keluang dibawa lari."
2594,"Budak-budak tumbuk tepung,",Buat mari kain kelempong;,"Modal banyak berniaga tak untung,",Itu tanda nak pikul kelintung.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak tumbuk tepung, Buat mari kain kelempong;; Modal banyak berniaga tak untung, Itu tanda nak pikul kelintung."
2595,"Budak-budak pasang mercun,",Pasang mari Kuala Muar;,"Kepada tuan menjadi racun,",Dengan saya jadi penawar.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak pasang mercun, Pasang mari Kuala Muar;; Kepada tuan menjadi racun, Dengan saya jadi penawar."
2596,"Budak-budak menahan laut,",Joran dicacak ditepi kolam;,Asal ikan tempat di laut.,Kenapa masak dibubuh garam.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak menahan laut, Joran dicacak ditepi kolam;; Asal ikan tempat di laut. Kenapa masak dibubuh garam."
2597,Budak-budak memasang rakit.,Baik-baik terkena jari;,"Bubu dipasang kurang himpit,",Dilanggar roboh sendiri.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak memasang rakit. Baik-baik terkena jari;; Bubu dipasang kurang himpit, Dilanggar roboh sendiri."
2598,"Budak-budak meratah pipit,",Dapat sepasang pagi hari;,"Kalau tidak bintang terbit,",Bulan yang mana dapat seri.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak meratah pipit, Dapat sepasang pagi hari;; Kalau tidak bintang terbit, Bulan yang mana dapat seri."
2599,"Budak-budak meruncing kalam,",Makin diruncing makin tajam;,"Setitik dakwat nak perintah kalam,",Adakah nyamuk nak perintah alam.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak meruncing kalam, Makin diruncing makin tajam;; Setitik dakwat nak perintah kalam, Adakah nyamuk nak perintah alam."
2600,"Budak-budak menampung amin,",Anak murid menghadap guru;,"Harimau jangan main,",Belum kena belum tahu.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak menampung amin, Anak murid menghadap guru;; Harimau jangan main, Belum kena belum tahu."
2601,"Budak-budak mandi perigi,",Putus tali tinggal galah;,"Buah masak di pokok tinggi,",Hendak dilelai takut patah.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak mandi perigi, Putus tali tinggal galah;; Buah masak di pokok tinggi, Hendak dilelai takut patah."
2602,"Budak-budak terlari-lari,",Sampai di kedai membeli beras;,"Ingat-ingat orang negeri,",Rimau berantai nanti lepas.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak terlari-lari, Sampai di kedai membeli beras;; Ingat-ingat orang negeri, Rimau berantai nanti lepas."
2603,"Budak-budak tanam lengkuas,",Tanam mari tepi kota;,"Sudah jumpa tempat yang luas,",Cukup sedap main senjata.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak tanam lengkuas, Tanam mari tepi kota;; Sudah jumpa tempat yang luas, Cukup sedap main senjata."
2604,"Budak-budak tanam papaya,",Tanam mari tepi kota;,"Sudah mari tepi kota,",Tuah melambung malang menimpa.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak tanam papaya, Tanam mari tepi kota;; Sudah mari tepi kota, Tuah melambung malang menimpa."
